id_proposta;cpf_hash;data_proposta;cidade;uf;regiao;estado_civil;idade;profissao;canal_origem;tipo_imovel;renda_mensal;valor_imovel;valor_financiado;entrada;ltv;score_credito;atrasos_anteriores;divida_total;comprometimento_renda;possui_fgts;tempo_relacionamento_banco_meses;num_consultas_credito_90d;lead_score_marketing;aprovado_pre_analise;valor_parcela_estimado;prazo_meses;taxa_juros_anual;dias_ate_contato;qtd_interacoes_comercial;contratou;status_final;data_contratacao
PROP_000544;CPF_172481_00544;2025-09-21;São Paulo;SP;Sudeste;Solteiro;30;Empresário;Orgânico;Casa;6476.57;222551.86;189545.51;33006.35;0.8517;350;3;41725.92;0.2693;0;74;1;67;0;2280.22;300;13.99;0;6;0;Perdido - preço;
PROP_000545;CPF_793182_00545;2025-09-20;Fortaleza;CE;Nordeste;Solteiro;49;Aposentado;Indicação;Casa;9062.49;237164.28;170871.86;66292.42;0.7205;659;0;30904.67;0.1427;0;25;4;83;1;1490.69;360;9.93;3;2;0;Desistiu;
PROP_000546;CPF_337380_00546;2025-10-13;Porto Alegre;RS;Sul;Casado;28;Autônomo;Orgânico;Terreno;58089.6;291244.14;191113.71;100130.43;0.6562;708;2;12137.11;0.0088;1;19;0;82;1;1989.36;420;12.32;0;1;1;Contratado;2025-11-25
PROP_000547;CPF_131248_00547;2025-01-24;Interior MG;MG;Sudeste;Casado;40;CLT;Correspondente;Apartamento;9166.85;185574.19;120608.34;64965.85;0.6499;406;5;16623.25;0.076;1;1;0;71;0;1130.54;240;9.58;4;3;0;Perdido - preço;
PROP_000548;CPF_424356_00548;2025-06-11;Belém;PA;Norte;Solteiro;53;Servidor público;Correspondente;Casa;14512.62;246369.9;212244.33;34125.57;0.8615;610;0;6703.34;0.0197;0;120;2;65;1;1997.23;360;10.85;5;6;0;Perdido - crédito;
PROP_000549;CPF_190745_00549;2025-07-09;Goiânia;GO;Centro-Oeste;Divorciado;39;CLT;Orgânico;Casa;34578.5;357175.62;184646.39;172529.23;0.517;695;0;42690.09;0.0516;1;49;2;81;1;1597.25;420;10.07;0;7;1;Contratado;2025-07-30
PROP_000550;CPF_645300_00550;2025-10-12;Campinas;SP;Sudeste;Solteiro;22;Empresário;Correspondente;Apartamento;8551.78;291292.79;239327.84;51964.94;0.8216;688;1;9516.84;0.0472;0;19;3;43;1;2392.66;420;11.8;6;4;0;Desistiu;
PROP_000551;CPF_245961_00551;2025-07-08;Interior MG;MG;Sudeste;Solteiro;26;CLT;Campanha digital;Apartamento;4437.65;450496.21;275236.22;175259.99;0.611;471;0;16762.46;0.1593;0;41;2;58;0;2848.45;240;11.04;0;6;0;Desistiu;
PROP_000552;CPF_716179_00552;2025-09-20;Campinas;SP;Sudeste;Solteiro;44;Autônomo;Orgânico;Casa;7481.14;330055.2;283059.14;46996.06;0.8576;603;0;18562.97;0.1045;0;6;0;50;1;2757.94;300;10.92;0;2;0;Em análise;
PROP_000553;CPF_988792_00553;2025-05-23;Campinas;SP;Sudeste;Divorciado;37;CLT;Indicação;Apartamento;12982.01;537984.21;347618.13;190366.08;0.6461;559;0;0;0.0008;0;0;3;81;0;3255.41;360;10.79;12;3;0;Perdido - crédito;
PROP_000554;CPF_221811_00554;2025-02-16;Manaus;AM;Norte;Solteiro;21;Empresário;Orgânico;Casa;23694.1;668639.8;482393.35;186246.45;0.7215;517;1;30639.02;0.0545;0;3;6;1;0;4066.79;360;9.53;0;5;0;Perdido - preço;
PROP_000555;CPF_950110_00555;2025-04-27;Interior MG;MG;Sudeste;Casado;54;CLT;Campanha digital;Apartamento;3752.34;188278.28;157993.85;30284.43;0.8392;580;0;0;0.0013;0;37;3;73;1;1870.18;240;13.17;3;2;0;Em análise;
PROP_000556;CPF_292073_00556;2025-12-17;São José dos Campos;SP;Sudeste;Solteiro;31;Empresário;Correspondente;Apartamento;9221.68;148213.65;98371.6;49842.04;0.6637;596;0;1455.58;0.0069;0;10;4;61;1;786.57;360;8.93;1;4;0;Perdido - crédito;
PROP_000557;CPF_244598_00557;2025-07-27;Campinas;SP;Sudeste;Solteiro;26;Empresário;Campanha digital;Apartamento;17779.2;332910.51;211830.62;121079.89;0.6363;665;1;0;0.0004;0;33;10;82;1;2151.64;300;11.49;13;2;0;Em análise;
PROP_000558;CPF_204980_00558;2025-02-12;Interior SP;SP;Sudeste;Casado;30;CLT;Correspondente;Apartamento;3508.96;237410.55;195903.66;41506.88;0.8252;622;0;26285.8;0.3138;1;17;4;79;1;2080.16;360;12.43;4;4;0;Perdido - preço;
PROP_000559;CPF_435027_00559;2025-02-10;Brasília;DF;Centro-Oeste;Casado;54;CLT;Orgânico;Apartamento;7680.53;351228.66;222934.74;128293.92;0.6347;497;2;0;0.0009;1;3;0;38;0;2632.67;360;13.95;0;2;0;Perdido - preço;
PROP_000560;CPF_752256_00560;2025-12-13;Santos;SP;Sudeste;Casado;43;Autônomo;Campanha digital;Apartamento;6103.62;220558.34;181435.96;39122.38;0.8226;468;0;0;0.0009;1;18;4;35;0;2032.65;300;12.9;7;1;0;Em análise;
PROP_000561;CPF_134873_00561;2025-07-18;Belo Horizonte;MG;Sudeste;União estável;49;Empresário;Correspondente;Casa;32587.64;639011.51;391037.79;247973.72;0.6119;650;2;220888.57;0.2828;0;93;8;33;1;4510.67;300;13.34;4;3;1;Contratado;2025-07-24
PROP_000562;CPF_444029_00562;2025-06-21;Guarulhos;SP;Sudeste;União estável;41;Autônomo;Agência;Casa;3679.07;301229.39;241335.83;59893.55;0.8012;598;0;9454.76;0.1091;0;10;1;63;1;2688.53;360;13.1;0;3;0;Perdido - crédito;
PROP_000563;CPF_356151_00563;2025-07-02;São Paulo;SP;Sudeste;Solteiro;45;CLT;Campanha digital;Apartamento;6686.98;447486.35;385579.08;61907.27;0.8617;637;0;17781.12;0.1126;0;15;5;77;1;4141.19;240;11.61;4;6;0;Perdido - preço;
PROP_000564;CPF_426825_00564;2025-08-05;São Paulo;SP;Sudeste;União estável;31;CLT;Orgânico;Apartamento;17653.5;781372.6;623575.52;157797.08;0.7981;689;0;93461.03;0.2217;0;102;1;71;1;5528.35;420;10.35;3;2;0;Desistiu;
PROP_000565;CPF_857899_00565;2025-09-08;Rio de Janeiro;RJ;Sudeste;Casado;39;Autônomo;Indicação;Apartamento;3277.42;486555.72;295728.92;190826.8;0.6078;606;0;13105.17;0.1694;0;0;1;61;1;2489.85;300;9.04;9;4;0;Desistiu;
PROP_000566;CPF_674083_00566;2025-02-04;São Paulo;SP;Sudeste;Casado;40;CLT;Correspondente;Apartamento;9705.38;242665.09;163294.14;79370.95;0.6729;477;1;10829.76;0.047;1;34;0;100;0;1958.11;360;14.18;2;5;0;Perdido - crédito;
PROP_000567;CPF_885704_00567;2025-03-09;Fortaleza;CE;Nordeste;União estável;29;Empresário;Campanha digital;Comercial;8856.48;399842.54;351715.19;48127.35;0.8796;612;0;1851.01;0.0099;0;5;6;56;1;2951.58;300;9.0;0;2;0;Perdido - crédito;
PROP_000568;CPF_526936_00568;2025-01-25;Belém;PA;Norte;Casado;34;Autônomo;Campanha digital;Apartamento;18197.79;453461.07;265583.88;187877.19;0.5857;479;1;0;0.0004;0;111;3;65;0;2359.28;300;9.71;5;1;0;Em análise;
PROP_000569;CPF_170129_00569;2025-05-22;Porto Alegre;RS;Sul;Casado;27;CLT;Correspondente;Apartamento;10075.83;509798.32;297110.2;212688.12;0.5828;597;2;0;0.0009;0;1;6;14;1;2556.71;300;9.31;6;2;0;Desistiu;
PROP_000570;CPF_916634_00570;2025-05-27;Interior BA;BA;Nordeste;Casado;41;CLT;Correspondente;Apartamento;2627.77;120000;75308.35;44691.65;0.6276;499;1;18282.09;0.2908;0;93;1;51;0;850.84;240;12.41;6;3;0;Desistiu;
PROP_000571;CPF_806222_00571;2025-05-17;Porto Alegre;RS;Sul;Casado;32;Servidor público;Indicação;Apartamento;3873.01;247044.42;154661.46;92382.95;0.626;758;1;2990.02;0.0334;0;3;8;53;1;1789.9;300;13.39;5;7;0;Em análise;
PROP_000572;CPF_799096_00572;2025-07-07;São José dos Campos;SP;Sudeste;União estável;41;Servidor público;Correspondente;Casa;4276.78;405559.02;279089.08;126469.93;0.6882;621;0;23532.3;0.2313;0;20;1;31;1;3016.02;300;12.37;13;2;0;Perdido - crédito;
PROP_000573;CPF_351583_00573;2025-07-04;Guarulhos;SP;Sudeste;Casado;64;CLT;Orgânico;Casa;3403.71;456448.26;397841.76;58606.51;0.8716;522;0;1181.83;0.018;0;29;4;23;0;4456.97;360;13.18;11;7;0;Perdido - crédito;
PROP_000574;CPF_924733_00574;2025-06-15;Goiânia;GO;Centro-Oeste;Casado;21;Autônomo;Agência;Apartamento;3736.34;250215.87;194423.42;55792.45;0.777;733;0;2028.24;0.0242;0;35;6;87;1;1894.27;360;11.29;6;2;0;Perdido - crédito;
PROP_000575;CPF_209313_00575;2025-04-26;Recife;PE;Nordeste;Casado;47;CLT;Agência;Apartamento;5850.08;226559.11;135949.62;90609.5;0.6001;774;0;11664.15;0.0838;0;118;4;43;1;1132.24;360;9.39;6;3;0;Sem retorno;
PROP_000576;CPF_621373_00576;2025-02-27;São Paulo;SP;Sudeste;Solteiro;25;CLT;Agência;Apartamento;5812.2;264303.23;188423.25;75879.98;0.7129;544;2;4003.66;0.0297;0;45;3;69;0;1739.04;420;10.82;7;4;0;Perdido - preço;
PROP_000577;CPF_165936_00577;2025-10-02;Belo Horizonte;MG;Sudeste;Divorciado;40;Autônomo;Campanha digital;Casa;4826.06;310779.59;219661.68;91117.91;0.7068;581;0;4586.51;0.041;0;26;0;79;1;2639.51;240;13.42;3;3;0;Sem retorno;
PROP_000578;CPF_261663_00578;2025-12-30;São Paulo;SP;Sudeste;Solteiro;37;CLT;Campanha digital;Apartamento;17184.08;567070.12;292829.96;274240.17;0.5164;626;0;43886.92;0.1069;0;60;2;46;1;3375.61;300;13.33;0;2;0;Em análise;
PROP_000579;CPF_827179_00579;2025-12-20;Belém;PA;Norte;União estável;33;Servidor público;Campanha digital;Apartamento;4223.32;474190.21;290216.08;183974.13;0.612;538;2;10392.61;0.1046;0;7;3;53;0;3506.84;300;14.06;3;2;0;Sem retorno;
PROP_000580;CPF_687433_00580;2025-12-14;Curitiba;PR;Sul;Casado;27;Aposentado;Orgânico;Apartamento;7140.9;505699.37;441860.92;63838.45;0.8738;404;8;10910.21;0.0656;0;20;0;43;0;4654.42;240;11.31;7;6;0;Desistiu;
PROP_000581;CPF_524701_00581;2025-07-01;Rio de Janeiro;RJ;Sudeste;Divorciado;43;Empresário;Correspondente;Apartamento;16336.3;270452.47;195051.22;75401.25;0.7212;518;0;0;0.0004;1;4;3;62;0;2223.39;300;13.16;4;4;0;Perdido - crédito;
PROP_000582;CPF_688969_00582;2025-12-01;Guarulhos;SP;Sudeste;União estável;46;Autônomo;Indicação;Terreno;6956.19;324494.74;288800.08;35694.66;0.89;510;3;21739.19;0.1315;0;48;2;75;0;3142.11;420;12.91;1;4;0;Perdido - preço;
PROP_000583;CPF_549068_00583;2025-06-18;Salvador;BA;Nordeste;Casado;32;CLT;Correspondente;Casa;5129.17;258995.94;206405.61;52590.33;0.7969;474;1;6924.57;0.0575;1;3;0;61;0;2226.83;240;11.68;5;1;0;Em análise;
PROP_000584;CPF_778707_00584;2025-09-30;Porto Alegre;RS;Sul;Solteiro;41;Autônomo;Orgânico;Casa;5815.38;233043.74;174694.47;58349.27;0.7496;686;0;19587.95;0.1413;1;54;0;38;1;1908.7;300;12.53;2;7;1;Contratado;2025-11-07
PROP_000585;CPF_132377_00585;2025-04-07;Brasília;DF;Centro-Oeste;Casado;40;Autônomo;Orgânico;Casa;4566.28;176743.62;119746.45;56997.17;0.6775;591;2;8153.11;0.0752;0;18;5;91;1;1027.93;360;9.74;3;4;0;Em análise;
PROP_000586;CPF_700200_00586;2025-06-02;Belém;PA;Norte;Solteiro;41;CLT;Orgânico;Casa;15030.77;267409.8;134251.43;133158.36;0.502;622;2;30320.88;0.0843;0;27;3;71;1;1228.63;420;10.72;1;4;0;Sem retorno;
PROP_000587;CPF_215471_00587;2025-06-29;Brasília;DF;Centro-Oeste;Solteiro;37;Empresário;Correspondente;Apartamento;8028.33;390570.15;257098.88;133471.27;0.6583;526;2;9961.02;0.0527;0;44;0;62;0;2291.1;300;9.75;1;3;0;Em análise;
PROP_000588;CPF_514734_00588;2025-03-04;Rio de Janeiro;RJ;Sudeste;Solteiro;31;CLT;Indicação;Casa;8351.86;467595.69;385996.55;81599.14;0.8255;550;3;20869.32;0.1055;0;58;5;75;0;3581.29;300;10.27;1;1;0;Desistiu;
PROP_000589;CPF_999818_00589;2025-10-26;Interior MG;MG;Sudeste;Solteiro;39;Empresário;Correspondente;Apartamento;30383.96;549181.35;344442.98;204738.37;0.6272;723;4;103572.91;0.1424;1;2;1;41;1;3604.59;420;12.39;0;4;0;Desistiu;
PROP_000590;CPF_157260_00590;2025-10-18;Porto Alegre;RS;Sul;Casado;49;Servidor público;Indicação;Casa;4056.23;192525.82;145580.41;46945.41;0.7562;805;0;0;0.0011;1;63;0;83;1;1551.33;420;12.63;1;1;0;Perdido - crédito;
PROP_000591;CPF_443152_00591;2025-12-23;São Paulo;SP;Sudeste;Casado;42;Servidor público;Campanha digital;Casa;5239.63;472913.5;333543.49;139370.01;0.7053;646;1;39132.84;0.3131;0;34;2;67;1;3893.0;300;13.52;1;3;0;Em análise;
PROP_000592;CPF_971571_00592;2025-10-04;Fortaleza;CE;Nordeste;Solteiro;28;Empresário;Orgânico;Casa;3047.09;335451.58;208854.64;126596.94;0.6226;570;0;0;0.0021;0;21;3;64;1;2177.36;420;12.34;2;5;0;Sem retorno;
PROP_000593;CPF_570239_00593;2025-04-03;São Paulo;SP;Sudeste;Divorciado;50;CLT;Agência;Apartamento;5747.71;395382.57;352158.01;43224.56;0.8907;434;3;0;0.0019;1;10;4;73;0;3282.35;300;10.33;3;7;0;Em análise;
PROP_000594;CPF_361224_00594;2025-06-11;Salvador;BA;Nordeste;Casado;40;Aposentado;Indicação;Apartamento;17874.21;225342.81;163127.54;62215.27;0.7239;701;0;24377.46;0.0571;0;46;2;19;1;1676.02;240;10.93;2;5;0;Em análise;
PROP_000595;CPF_154650_00595;2025-05-30;Guarulhos;SP;Sudeste;Casado;59;Empresário;Correspondente;Apartamento;4678.17;271081.1;180263.06;90818.04;0.665;697;0;0;0.0012;1;150;2;59;1;1640.47;240;9.16;5;8;0;Perdido - crédito;
PROP_000596;CPF_255543_00596;2025-11-19;Recife;PE;Nordeste;Casado;46;Empresário;Campanha digital;Apartamento;8285.38;433657.93;352852.51;80805.42;0.8137;418;5;4780.6;0.0253;0;38;5;53;0;3837.17;360;12.76;1;6;0;Sem retorno;
PROP_000597;CPF_679651_00597;2025-12-19;Salvador;BA;Nordeste;Casado;57;CLT;Correspondente;Casa;7946.33;360830.56;301574.38;59256.18;0.8358;408;5;3683.44;0.0205;1;118;4;67;0;2932.27;240;10.11;2;3;0;Em análise;
PROP_000598;CPF_331013_00598;2025-05-08;Goiânia;GO;Centro-Oeste;União estável;64;CLT;Campanha digital;Casa;10631.27;338189.34;237974.68;100214.66;0.7037;430;2;23758.26;0.0938;1;38;3;58;0;2356.74;240;10.38;0;3;0;Em análise;
PROP_000599;CPF_384124_00599;2025-01-07;Interior SP;SP;Sudeste;Casado;37;CLT;Indicação;Casa;6386.17;556412.64;457534.05;98878.58;0.8223;626;1;0;0.0022;0;71;1;61;1;4491.35;240;10.25;7;3;0;Em análise;
PROP_000600;CPF_538683_00600;2025-01-09;Brasília;DF;Centro-Oeste;União estável;28;Autônomo;Orgânico;Casa;4687.52;1080934.2;822398.21;258535.99;0.7608;596;0;10733.51;0.1008;0;38;1;54;1;7782.56;420;11.12;6;2;0;Perdido - crédito;
PROP_000601;CPF_371800_00601;2025-12-06;Campinas;SP;Sudeste;Casado;41;Autônomo;Agência;Apartamento;20257.35;385681.97;220905.03;164776.93;0.5728;615;0;66052.25;0.1362;0;26;3;62;1;2287.57;360;12.09;12;1;0;Em análise;
PROP_000602;CPF_900667_00602;2025-02-23;Interior BA;BA;Nordeste;Casado;45;CLT;Campanha digital;Apartamento;11131.22;267745.23;179038.09;88707.14;0.6687;663;0;45170.87;0.1696;1;45;5;41;1;1743.38;420;11.47;3;9;0;Perdido - preço;
PROP_000603;CPF_410582_00603;2025-04-22;Interior MG;MG;Sudeste;Solteiro;47;CLT;Campanha digital;Apartamento;3322.12;460693.5;331015.52;129677.98;0.7185;528;3;3512.23;0.0471;1;62;8;32;0;3710.24;420;13.32;5;1;0;Perdido - crédito;
PROP_000604;CPF_824203_00604;2025-10-22;Rio de Janeiro;RJ;Sudeste;Solteiro;39;Autônomo;Orgânico;Apartamento;5263.71;680531.61;499728.47;180803.14;0.7343;619;0;10028.44;0.0823;0;50;0;27;1;5602.28;300;12.91;2;4;0;Em análise;
PROP_000605;CPF_279218_00605;2025-11-12;Belém;PA;Norte;União estável;49;CLT;Correspondente;Apartamento;2138.63;412118.78;338754.41;73364.37;0.822;603;2;0;0.0048;1;41;1;71;1;3443.33;300;11.5;0;3;0;Sem retorno;
PROP_000606;CPF_516965_00606;2025-04-01;Interior MG;MG;Sudeste;Divorciado;27;Servidor público;Agência;Casa;5352.5;359212.88;221058.08;138154.8;0.6154;621;0;8361.91;0.0664;0;90;1;61;1;2324.01;240;11.28;4;6;0;Sem retorno;
PROP_000607;CPF_616956_00607;2025-09-04;Brasília;DF;Centro-Oeste;Solteiro;39;CLT;Correspondente;Apartamento;3967.5;487359.18;345095.1;142264.08;0.7081;434;5;64765.23;0.6828;1;95;2;32;0;3276.51;420;11.16;11;5;0;Sem retorno;
PROP_000608;CPF_961903_00608;2025-12-23;Fortaleza;CE;Nordeste;Casado;46;Empresário;Campanha digital;Casa;9058.54;363270.81;255006.58;108264.24;0.702;735;0;20749.72;0.0963;0;49;1;20;1;3124.86;240;13.75;6;2;0;Em análise;
PROP_000609;CPF_419304_00609;2025-10-30;Fortaleza;CE;Nordeste;Casado;26;CLT;Indicação;Casa;14011.78;490249.49;398546.01;91703.48;0.8129;747;1;3186.98;0.0103;1;60;3;82;1;4105.61;240;10.97;3;2;0;Sem retorno;
PROP_000610;CPF_914120_00610;2025-05-30;Campinas;SP;Sudeste;Casado;39;Servidor público;Campanha digital;Casa;9749.76;960155.01;763065.93;197089.09;0.7947;630;1;0;0.0024;0;15;2;53;1;6555.91;360;9.75;5;4;0;Sem retorno;
PROP_000611;CPF_682530_00611;2025-10-21;Interior MG;MG;Sudeste;Divorciado;40;Autônomo;Campanha digital;Apartamento;7195.47;179909.69;133564.18;46345.51;0.7424;555;0;6886.81;0.0404;0;2;4;59;0;1224.76;360;10.53;0;2;0;Desistiu;
PROP_000612;CPF_474799_00612;2025-01-09;Belo Horizonte;MG;Sudeste;Casado;32;Autônomo;Campanha digital;Apartamento;32664.21;230630.31;127391.81;103238.5;0.5524;748;4;38316.97;0.049;1;0;0;43;1;1019.76;420;9.22;8;5;0;Perdido - crédito;
PROP_000613;CPF_730669_00613;2025-03-09;Fortaleza;CE;Nordeste;Divorciado;43;Autônomo;Agência;Apartamento;4877.36;289136.5;191898.73;97237.76;0.6637;664;1;6389.96;0.0558;0;1;0;55;1;1719.16;240;8.94;1;2;0;Em análise;
PROP_000614;CPF_931655_00614;2025-08-14;Interior BA;BA;Nordeste;Casado;32;Empresário;Agência;Apartamento;20534.28;172612.45;126510.74;46101.71;0.7329;555;6;5419.44;0.0112;0;6;6;47;0;1091.28;300;9.34;0;2;0;Em análise;
PROP_000615;CPF_348332_00615;2025-08-30;São Paulo;SP;Sudeste;Casado;41;CLT;Orgânico;Casa;3558.37;449003.22;342710.84;106292.39;0.7633;410;3;2175.09;0.0284;1;50;5;46;0;3486.06;300;11.51;4;7;0;Perdido - preço;
PROP_000616;CPF_993050_00616;2025-09-28;São José dos Campos;SP;Sudeste;Solteiro;40;Autônomo;Indicação;Apartamento;8748.25;363471.32;256124.87;107346.45;0.7047;468;1;0;0.0009;0;52;1;19;0;2634.53;360;12.0;3;3;0;Perdido - preço;
PROP_000617;CPF_655589_00617;2025-04-10;Guarulhos;SP;Sudeste;Casado;30;CLT;Indicação;Casa;4551.53;518428.1;326620.05;191808.05;0.63;621;0;16512.78;0.1534;1;50;8;39;1;2716.42;300;8.89;1;3;1;Contratado;2025-04-19
PROP_000618;CPF_951619_00618;2025-09-05;Belo Horizonte;MG;Sudeste;Casado;49;Autônomo;Campanha digital;Casa;9316.57;292761.9;209912.76;82849.13;0.717;790;1;1625.06;0.008;0;8;3;46;1;1901.35;360;10.38;7;2;0;Perdido - crédito;
PROP_000619;CPF_150566_00619;2025-01-19;Belém;PA;Norte;Solteiro;28;CLT;Indicação;Apartamento;4425.36;306221.32;183842.2;122379.13;0.6004;713;0;15217.89;0.1446;1;12;1;69;1;1475.27;360;8.97;3;4;1;Contratado;2025-01-28
PROP_000620;CPF_765960_00620;2025-06-18;Interior SP;SP;Sudeste;Casado;62;Servidor público;Indicação;Apartamento;7864.65;325903.81;258391.92;67511.89;0.7928;675;0;0;0.001;0;55;2;36;1;2556.75;420;11.67;2;4;0;Sem retorno;
PROP_000621;CPF_928278_00621;2025-02-20;Interior MG;MG;Sudeste;Solteiro;37;CLT;Correspondente;Casa;5228.42;552197.53;345831.09;206366.43;0.6263;356;2;769.43;0.0082;1;99;2;66;0;3914.98;360;13.33;3;7;0;Em análise;
PROP_000622;CPF_984694_00622;2025-12-03;Porto Alegre;RS;Sul;Casado;48;CLT;Orgânico;Casa;6152.36;216201.72;141483.35;74718.37;0.6544;492;1;22460.71;0.1528;1;11;10;15;0;1712.3;360;14.32;1;0;0;Desistiu;
PROP_000623;CPF_352844_00623;2025-10-22;Interior MG;MG;Sudeste;Casado;35;CLT;Correspondente;Apartamento;7060.52;362178.86;250482.45;111696.41;0.6916;616;0;38637.39;0.2291;1;0;3;65;1;2142.84;360;9.7;4;0;0;Perdido - preço;
PROP_000624;CPF_315630_00624;2025-09-12;Interior MG;MG;Sudeste;Solteiro;33;Empresário;Indicação;Apartamento;2479.51;302560.34;217691.12;84869.22;0.7195;568;1;0;0.0027;1;13;0;76;1;1829.89;420;9.75;0;3;0;Desistiu;
PROP_000625;CPF_498281_00625;2025-02-21;Fortaleza;CE;Nordeste;Casado;41;Servidor público;Indicação;Apartamento;5918.48;238378.8;154435.01;83943.79;0.6479;635;3;0;0.0008;0;46;0;57;1;1318.19;420;9.92;2;2;0;Perdido - preço;
PROP_000626;CPF_314683_00626;2025-11-21;Florianópolis;SC;Sul;Solteiro;49;CLT;Orgânico;Casa;7609.28;459556.5;370892.14;88664.36;0.8071;250;10;3615.29;0.0213;1;69;1;65;0;3500.91;240;9.68;0;9;0;Em análise;
PROP_000627;CPF_619356_00627;2025-08-03;Salvador;BA;Nordeste;Casado;66;CLT;Correspondente;Apartamento;8305.97;264448.4;166579.2;97869.2;0.6299;257;10;12808.5;0.0649;1;47;2;38;0;1914.57;360;13.55;10;4;0;Perdido - preço;
PROP_000628;CPF_225638_00628;2025-10-14;Fortaleza;CE;Nordeste;Casado;38;CLT;Campanha digital;Apartamento;7497.36;274432.2;215162.99;59269.21;0.784;572;1;109662.59;0.6103;0;32;5;62;0;1859.58;420;10.06;0;4;0;Desistiu;
PROP_000629;CPF_124318_00629;2025-11-23;Santos;SP;Sudeste;Casado;48;CLT;Correspondente;Apartamento;19377.1;410638.8;236436.02;174202.78;0.5758;677;0;2420.28;0.0056;0;25;4;87;1;2583.61;240;11.88;0;8;1;Contratado;2025-12-21
PROP_000630;CPF_178940_00630;2025-11-26;Rio de Janeiro;RJ;Sudeste;Solteiro;45;Empresário;Campanha digital;Casa;8109.45;507316.71;426052.11;81264.61;0.8398;369;0;3489.98;0.0195;1;51;2;25;0;4804.56;240;12.38;0;3;0;Desistiu;
PROP_000631;CPF_213122_00631;2025-02-21;Guarulhos;SP;Sudeste;Solteiro;62;CLT;Agência;Apartamento;11021.36;371069.92;283151.44;87918.48;0.7631;501;2;11742.1;0.0452;1;202;5;50;0;2893.81;240;10.85;8;4;0;Sem retorno;
PROP_000632;CPF_936702_00632;2025-06-20;Interior SP;SP;Sudeste;Solteiro;36;CLT;Indicação;Casa;7865.93;348064.95;213023.14;135041.8;0.612;552;0;8790.67;0.0474;1;9;8;52;0;2017.56;420;11.13;1;1;0;Perdido - crédito;
PROP_000633;CPF_946980_00633;2025-10-08;Interior MG;MG;Sudeste;Solteiro;35;Servidor público;Correspondente;Apartamento;11659.27;289827.39;210763.98;79063.41;0.7272;641;0;144098.38;0.5155;0;8;0;74;1;2247.76;360;12.49;6;9;0;Perdido - crédito;
PROP_000634;CPF_494083_00634;2025-04-03;Campinas;SP;Sudeste;Solteiro;59;Servidor público;Campanha digital;Terreno;7549.3;168668.59;147649.27;21019.32;0.8754;628;0;5869.19;0.033;0;59;0;49;1;1592.93;240;11.68;1;6;0;Sem retorno;
PROP_000635;CPF_982474_00635;2025-10-25;Interior BA;BA;Nordeste;Solteiro;32;CLT;Correspondente;Casa;5032.11;158088.74;93090.02;64998.72;0.5888;511;1;13516.89;0.1125;1;49;2;52;0;848.54;300;10.04;3;1;0;Desistiu;
PROP_000636;CPF_134109_00636;2025-10-20;Campinas;SP;Sudeste;Divorciado;56;Servidor público;Campanha digital;Apartamento;2949.65;374784.92;305761.47;69023.45;0.8158;595;1;2997.17;0.0455;1;31;1;52;1;2983.55;300;10.94;4;8;0;Perdido - preço;
PROP_000637;CPF_552663_00637;2025-05-21;Manaus;AM;Norte;Casado;35;CLT;Campanha digital;Terreno;5335.1;383559.79;322820.31;60739.48;0.8416;550;2;639.77;0.0068;1;32;2;45;0;3391.63;240;11.27;0;4;0;Em análise;
PROP_000638;CPF_364369_00638;2025-03-04;Rio de Janeiro;RJ;Sudeste;Casado;46;Servidor público;Campanha digital;Casa;5429.38;137883.88;89843.93;48039.95;0.6516;642;0;9982.15;0.0771;0;57;10;14;1;792.24;240;8.72;2;5;0;Perdido - preço;
PROP_000639;CPF_356842_00639;2025-07-18;Santos;SP;Sudeste;Solteiro;43;Autônomo;Correspondente;Casa;4915.06;865438.35;642199.1;223239.25;0.7421;626;1;12748.31;0.1121;1;66;1;28;1;7758.37;240;13.51;8;4;0;Em análise;
PROP_000640;CPF_899685_00640;2025-04-15;Guarulhos;SP;Sudeste;Solteiro;35;CLT;Campanha digital;Comercial;7538.56;232417.71;165809.4;66608.31;0.7134;546;0;6447.29;0.0363;1;59;8;23;0;1837.67;300;12.74;6;4;1;Contratado;2025-05-07
PROP_000641;CPF_256543_00641;2025-01-01;Curitiba;PR;Sul;Solteiro;28;Autônomo;Campanha digital;Apartamento;3813.96;292134.62;248709.63;43424.98;0.8514;685;0;6856.45;0.0769;0;0;0;60;1;2880.2;300;13.4;4;3;0;Em análise;
PROP_000642;CPF_443266_00642;2025-11-20;Fortaleza;CE;Nordeste;Solteiro;46;CLT;Indicação;Terreno;4358.92;204038.45;121339.53;82698.93;0.5947;598;1;0;0.0009;1;4;4;85;1;998.23;360;9.25;0;3;0;Perdido - crédito;
PROP_000643;CPF_621937_00643;2025-01-06;Recife;PE;Nordeste;Casado;21;CLT;Indicação;Apartamento;3184.15;241002.13;205815.87;35186.26;0.854;712;0;14446.65;0.191;0;35;10;46;1;1897.02;240;9.34;4;2;0;Em análise;
PROP_000644;CPF_542347_00644;2025-10-13;Goiânia;GO;Centro-Oeste;Solteiro;47;CLT;Campanha digital;Casa;17373.95;568020.08;434178.13;133841.95;0.7644;511;4;44155.95;0.1067;0;4;0;56;0;5366.44;300;14.42;1;6;0;Em análise;
